movieId,user_tags_top10
7817,sean connery|cerebral|erotic|esoteric plotlines|hallucinatory|surreal|bat-shit crazy|whimsical|immortality|sexually leaky
7818,comedy|black and white|british|british comedy|classic comedy|competition|cyril frankel|dirty tricks|hal e. chester|less than 300 ratings
7820,medieval|rape|criterion|religion|revenge|disturbing|psychology|ingmar bergman|christianity|good plot
7821,world war ii|africa|afrika korps|ambulance|anthony quayle|beer|desert|espionage|harry andrews|j. lee thompson
7822,less than 300 ratings|africa|ava gardner|bd-r|clark gable|fewer than 300 ratings|gorilla|grace kelly|human vs nature|kenya
7824,no_fa_ganes|nudity (topless)
7826,danny kaye|bd-r|daydreaming|norman z. mcleod|remade|subscription
7827,corporate espionage|twist ending|cyberpunk|espionage|lucy liu|brainwashing|double agents|predictable ending|sci-fi|jeremy northam
7828,'and when the germans came over the ridge they suddenly went blind!'|01/11|01/12|02/11|03/11|04/11|05/11|06/11|11/10|11/11
7831,mystery|bd-r|classic|myrna loy|nick and nora charles (series)|screwball comedy|snappy banter|thin man|w.s. van dyke|william powell
7832,nick and nora charles (series)|bd-r|classic|detective movie|richard thorpe|snappy banter|thin man
7833,pam's list|tcm|bd-r|classic|nick and nora charles|nick and nora charles (series)|reviewed|snappy banter|thin man|w.s. van dyke
7834,mystery|nick and nora charles (series)|quirky|classic|snappy banter|bd-r|comedy|good|murder|myrna loy
7835,nick and nora charles (series)|bd-r|classic|edward buzzell|snappy banter|thin man|thin man series
7836,1960s|rock and roll|hippie|inspiring|music|oscar (best documentary feature)|summer|70mm|bd-video|catchy score
7837,age difference|beach|campsite|first time|ladykiller|lolita|nightclub|parent child relationship|puberty|sex
7838,based on novel or book|poison|spy
7839,bd-r|divorce|jack conway|less than 300 ratings|little dog|myrna loy|playlist|romantic comedy|screwball comedy|taxi
7840,adapted from:poem|anglo-indian relations|author:rudyard kipling|india|rudyard kipling|afi 100 (cheers)|army|based on a poem|bd-r|colonialism
7844,martial arts|jet li|lesbian|comedy of errors|corey yuen|hong kong|kick-butt women|kung fu|misunderstanding|wacky
7845,comedic horror|remote control car|seismograph|small town|b-movie|clv|cult film|desert town|double barreled shotgun|gfei own it
7846,fun|silly|flaming arrow|gfei own it|giant worm|graboids|monster|own|real estate agent|sequel
7847,magic|bald|hair|less than 300 ratings|new world pictures
7850,bd-r|lewis milestone|mayor|poverty|suicide attempt
7872,clv|less than 300 ratings|nudity (topless)
7878,alex cox|anarchic comedy|black comedy|camp|cult film|independent film|punk
7879,stand-up comedy|adult humor|comedian|margaret cho|woman director
7880,erotic movie|woman director
7881,voodoo|haiti|voodoo zombies|zombies|1930s|bd-r|blackface|cult film|dvd-ram|dvd-video
7882,bd-r|cornwall|cult film|hammer horror|human sacrifice|tivo18|to see: zombie|vhs|witchcraft|zombie
7883,val lewton|voodoo|zombie|cinematography|jacques tourneur|slavery|b-movie|based on a book|bd-r|beautiful cinematography
7884,road trip|1|blues|bruce mcdonald|canadian border|coffin|corpse|drug mule|groupie|heroin
7885,daughter|dvd-ram|hammer horror|lesbian undertones|nudity (rear)|nudity (topless)|peter cushing|vampire
7886,aging|evil|gothic|hammer horror|medieval|vampire|virgin
7887,american football|cheerleader|cheerleading|football|high school|nudity (full frontal)|sex|sexploitation|shower|sports
7888,musical|broadway|business|book|clv|comedy|dated|david swift|dvd-ram|how to
7889,bob dylan|billy the kid|sam peckinpah|aging|bd-r|breast|earnest|earthy|elegiac|flogging
7890,based on a play|bd-r|billy the kid|gore vidal|pat garrett
7891,vincent price|post-apocalyptic|vampire|last man on earth|based on a book|zombies|another adaptation of _i am legend_|author:richard matheson|i am legend|adapted from:book
7892,martial arts|bd-r|betamax|crotch ripped off|easily confused with other movie(s) (title)|grindhouse|inheritance|japan|japanese|japanese mafia
7893,bd-r|martial arts
7894,sergio leone|revolution|western|james coburn|political|spaghetti western|action|mexico|missing scenes|rape
7895,sam peckinpah|bartender|bd-r|biting|bounty|bounty hunter|brutality|cynical|death|forceful
7896,sam peckinpah|affectionate|autumnal|elegiac|nostalgic|1890s|atmospheric|bd-r|brothel|brothers
7897,sam peckinpah|desert|prospector|stagecoach|atmospheric|bd-r|betamax|death of the west|easygoing|good music
7898,arizona|jeep|less than 300 ratings|rodeo|sam peckinpah|truck|womanizer
7899,kung fu|quirky|tense|vhs|yu wang
7900,frankenstein|hammer horror|bd-r|frankenstein's monster|gothic|random rape
7901,h.p. lovecraft|cthulhu|necronomicon|attempted rape|curse|edgar allan poe|possession|revenge|vincent price|witchcraft
7912,gain|independent film|less than 300 ratings|lottery|man|poker|suspense
7913,eerie|goth|mario bava|menacing|stylized
7914,berlin|city portrait|less than 300 ratings|train|walter ruttmann|wanttosee
7915,japan|samurai|martial arts|quirky|sword|sword fight|adoption|big family|bird|family clan
7916,bd-r|beach movie|fake surfing|james darren|parents made to look stupid|sandra dee|surf culture|surfing|teen movie
7917,bd-r|drugs|holes60s|political satire|politics|rebellious youth|satire|tivo|youth gone wild
7918,anger|charles bronson|nudity (full frontal)|blue|brothers|directorial debut|ending rocks|family|inspiring|less than 300 ratings
7919,akira kurosawa|criterion|gangsters|takashi shimura|alcoholic|breakthroughs|cdon|drinking|dvd-ram|dvd-video
7920,john waters|cannibalism|clv|controversial|cult|cult film|delusion|filth|homeless shelter|pubic hair
7921,betamax|boring|devil|illogical
7922,bd-r|prison|prohibition
7923,70s|bd-r|grindhouse|hook|john flynn|less than 300 ratings|repayment|revenge|vietnam veteran
7924,akira kurosawa|japan|criterion|atmospheric|toshiro mifune|guns|police|tense|tokyo|bleak
7925,akira kurosawa|toshiro mifune|samurai|japan|criterion|greed|kurosawa|princess|related:star wars|16th century
7926,akira kurosawa|criterion|ethics|kidnapping|police|business|japan|moral dilemma|tatsuya nakadai|bleak
7928,actress|ingmar bergman|memory|one location|theater
7930,wes craven|cannibalism|incest|bdsm|disfigurement|escape|in the walls|mental illness|shotgun|traps
7931,gun|independent film|neighbor
7932,addiction|documentary|homeless|new york city|amtrak|foul language|homelessness|marc singer|trains|3.5
7933,marx brothers|archie mayo|bd-r|betamax|casino|hotel|nazi|nazis|parody|slapstick
7934,woody allen|mockumentary|parody|psychology|black and white|fake documentary|1920s|1930s|jazz|multiple personalities
7935,ingmar bergman|100 essential female performances|dialogue driven|psychological|swedish
7936,ingmar bergman|austere|annemari|biting|bleak|crisis of conscience|crumbling marriages|disturbing|dvd|island
7937,ingmar bergman|criterion|disturbing|desire|hotel|jealousy|loneliness|nudity (topless - notable)|bd-r|bleak
7938,ingmar bergman|bleak|criterion|deliberate|faith|faith trilogy|jesus|priest|suicide|100 essential female performances
7939,atmospheric|ingmar bergman|mental illness|criterion|deliberate|incestuous|insanity|author|bd-r|betamax
7940,ingmar bergman|criterion|goth|bd-r|bleak|deliberate|disturbing|magic|menacing|not available from netflix
7941,ingmar bergman|criterion|actors and acting|affectionate|annemari|bd-r|bergman|betamax|cinematography|comedy
7942,criterion|archipelago|bd-r|black and white|bw|ingmar bergman|midsummer|pregnancy|stockholm|sweden
7943,noir thriller|criterion|femmes fatales|atmospheric|bleak|crime gone awry|film noir|gritty|hit men|insurance
7944,mexico|author:tennessee williams|ava gardner|based on a play|bd-r|betamax|bus|bus driver|church|classic
7945,11/10|12/10|biography|historical figure|john huston|might like
7946,john huston|less than 300 ratings|adultery|bd-r|elizabeth taylor|fantasy|fight|love|marlon brando|marriage
7947,criterion|john huston|alcoholic|alcoholism|bd-r|betamax|classic|clv|mexico|typical john houston
7948,"brad dourif|criterion|""nobody with a good car needs to be justified.""|atmospheric|based on novel or book|bd-r|blindness|cathartic|christianity|cons and scams"
7949,01/10|01/11|01/12|02/10|02/11|03/10|03/11|04/11|05/10|06/10
7951,dark fantasy|serial killer|clive barker|david cronenberg|undead|adapted from:book|based on clive barker's novel cabal|confusing|demons|escape
7952,haunted house|box cutter|descent into madness|dream sequence|evil child|giallo|hallucination|imagery|imaginary friend|incubus
7954,gothic horror|supernatural horror|torture|witchcraft
7958,b movie|bd-r|bruce dern|diane varsi|director: roger corman|don stroud|dysfunctional family|gangster|independent film|lisa linsky
7959,drugs|lsd|bd-r|dvd-ram|exploitation|hippie lifestyle|jus+san|marijuana|propaganda
7976,unsimulated sex scenes|nudity (full frontal)|disturbing|disturbing in a bad way|pornography|teenagers|3|alcoholic|california|drugs
7979,criterion|monterey pop festival|audience|bd-video|big brother & the holding company|canned heat|concert|country joe & the fish|d.a. pennebaker|eric burdon & the animals
7980,world war ii|history|sean connery|classic|best war films|michael caine|richard attenborough|war|anthony hopkins|dramatic
7981,better than the american version|undercover cop|stylized|hong kong|story|excellent script|police|gritty|imdb top 250|inspirational
7982,atmospheric|creepy|psychology|eerie|claustrophobic|tense|deliberate|goth|amnesia|disturbing
7983,artist|betamax|brilliant|dvd-video|girlfriend|show business|talent manager|woody allen
7984,h.p. lovecraft|mad scientist|bdsm|body horror|jeffrey combs|lovecraft|gory|alternate universe|author:h. p. lovecraft|lovecraftian mythology
7986,can't remember|robot|robots|giant robot|giant robots|mecha|piloted robot|post-apocalyptic|robot fighting
7987,campy|cult film|possessed doll|puppets|stop motion|surrealism|traveling|candlestick|doll|dolls
7988,cyber penis|dangerous|killer robot|pg-13:sci-fi action violence|space|space war|state of emergency
7989,aliens|nurse|remake|alien|blood transfusion|hypnotism|mind control|nudity (rear - brief)|nudity (topless - notable)|nudity (topless)
7990,punk|ramones|bd-video|betamax|bong|camp|cult classic|high school|less than 300 ratings|new world pictures
7991,dystopia|scifi cult|sylvester stallone|campy|cars|cult film|david carradine|humorous|quirky|sci-fi
7992,charles willeford|chicken|cock fighting|gambling|gambling debts|independent film|less than 300 ratings|monte hellman|new world pictures
7993,beatnick culture|art|artist|bd-r|beatnik|cult|cult film|dvd-r|less than 300 ratings|low budget
7994,buried alive|cat|catalepsy|cemetery|clv|coffin|corpse in coffin|crypt|death|dog
7995,bd-r|biker|biker movie|independent film|motorcycle
8003,val lewton|bd-r|class differences|cruelty|dvd-ram|england|false imprisonment|historical fiction|indifference to suffering|insane asylum
8004,dvd-ram|space|space travel|vampire|vhs
8007,country music|rodeo
8008,musical|cyd charisse|gene kelly|van johnson|adapted from b'way|art direction|bd-r|boring|broadway|clv
8009,advertising agency|love|prospect preferred|summer camp|summer theater
8010,icky|race|africa|apartheid|bullying|chicken|john g. avildsen|shower
8011,history|1960s|archive footage|bill siegel|nr|outsiders|politics|rebels|sam green|social message
8012,takeshi kitano|japan|road trip|childhood|dreams|friendship|surreal|bad-mouthing protagonist|beat takeshi|cycling
8014,atmospheric|great photograpy|buddhism|reflective|buddhist|character driven|bittersweet|scenic|episodic|isolation
8015,surreal|abe levitow|adapted from:book|based on a book|bd-r|betamax|boy|car|children|chuck jones
8016,steve mcqueen|sam peckinpah|bank robbery|1970s|ali macgraw|bag of money|bd-r|cars|double cross|heist
8017,based on a true story|biography|serial killer|05/09|abortion|bd-r|british|cult film|death|death penalty
8019,atmospheric|japanese horror|water|apartment|child custody|creepy|divorce|family|ghost|ghost child
8024,samantha mathis|sandra bullock|country music|river phoenix last film|graceland|nashville|river phoenix
8025,pavel chukhray|russian
8033,audrey hepburn|comedy|heist|peter o'toole|1960s|crime|forgery|art|british|caper
8035,crime|serial rapist|1990s|art|brutal|dario argento|italian|jus+san|killer|mental illness
8037,japan|pursuit|quirky|running|sabu|yakuza
8038,cecil b. demille
8039,affectionate|australia|bar shootout|bd-r|burt kennedy|colorado|deputy sheriff|easygoing|family|funny
8040,buddy movie|dennis dugan|horrible acting|idiot|night at the opera|screwball comedy|slapstick|the dying swan|trivial|vaudeville
8041,actors|characters|silly plot
8042,martin scorsese|mafia|new york city|directionless|robert de niro|harvey keitel|1970s|oscar (best directing)|amy robinson|bd-r
8043,child kidnapping|clown|horror host|marshall herskovitz|neo-nazi|oakland athletics|photo album|show|tv show|widower
8044,corruption|escape|fugitive|prison escape|visually appealing|based on a true story|blackmail|chain gang|director: mervyn leroy|dvd-ram
8045,vietnam war|anti-american|anti-military|foul language|betamax|combat|don cheadle|dvd|gi|gunfight
8055,camp|detective|devil|evidence|filmmaker|forensic psychiatrist|found footage|handheld camera|internet|live broadcast
8056,paul newman|bd-r|edgar award (best motion picture)|jack smight|less than 300 ratings|lew harper|private eye
