movieId,title,clean_title,year,genres,genres_list,primary_genre,genre_count
5927,"Best Little Whorehouse in Texas, The (1982)","Best Little Whorehouse in Texas, The",1982,Comedy|Drama|Musical|Romance,Comedy Drama Musical Romance,Comedy,4
5928,"Border, The (1982)","Border, The",1982,Drama,Drama,Drama,1
5929,"Party 2, The (Boum 2, La) (1982)","Party 2, The (Boum 2, La)",1982,Comedy|Romance,Comedy Romance,Comedy,2
5930,Brimstone and Treacle (1982),Brimstone and Treacle,1982,Drama|Thriller,Drama Thriller,Drama,2
5931,Britannia Hospital (1982),Britannia Hospital,1982,Comedy|Drama,Comedy Drama,Comedy,2
5932,Burden of Dreams (1982),Burden of Dreams,1982,Documentary,Documentary,Documentary,1
5933,Cannery Row (1982),Cannery Row,1982,Drama,Drama,Drama,1
5934,"Challenge, The (1982)","Challenge, The",1982,Action,Action,Action,1
5935,Class of 1984 (1982),Class of 1984,1982,Action|Drama|Thriller,Action Drama Thriller,Action,3
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)","Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",1982,Drama,Drama,Drama,1
5937,Danton (1983),Danton,1983,Drama,Drama,Drama,1
5938,Deathtrap (1982),Deathtrap,1982,Comedy|Crime|Mystery|Thriller,Comedy Crime Mystery Thriller,Comedy,4
5939,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)","Man Who Saves the World, The (Dünyayi Kurtaran Adam)",1982,Adventure|Sci-Fi,Adventure Sci-Fi,Adventure,2
5940,Eating Raoul (1982),Eating Raoul,1982,Comedy,Comedy,Comedy,1
5941,Drumline (2002),Drumline,2002,Comedy|Drama|Musical|Romance,Comedy Drama Musical Romance,Comedy,4
5942,"Hot Chick, The (2002)","Hot Chick, The",2002,Comedy,Comedy,Comedy,1
5943,Maid in Manhattan (2002),Maid in Manhattan,2002,Comedy|Romance,Comedy Romance,Comedy,2
5944,Star Trek: Nemesis (2002),Star Trek: Nemesis,2002,Action|Drama|Sci-Fi|Thriller,Action Drama Sci-Fi Thriller,Action,4
5945,About Schmidt (2002),About Schmidt,2002,Comedy|Drama,Comedy Drama,Comedy,2
5946,"Pellet (Bola, El) (2000)","Pellet (Bola, El)",2000,Drama,Drama,Drama,1
5947,Evelyn (2002),Evelyn,2002,Drama,Drama,Drama,1
5948,"Guys, The (2002)","Guys, The",2002,Drama,Drama,Drama,1
5949,Intact (Intacto) (2001),Intact (Intacto),2001,Thriller,Thriller,Thriller,1
5950,"Jimmy Show, The (2002)","Jimmy Show, The",2002,Comedy|Drama,Comedy Drama,Comedy,2
5951,Morvern Callar (2002),Morvern Callar,2002,Drama,Drama,Drama,1
5952,"Lord of the Rings: The Two Towers, The (2002)","Lord of the Rings: The Two Towers, The",2002,Adventure|Fantasy,Adventure Fantasy,Adventure,2
5953,Devils on the Doorstep (Guizi lai le) (2000),Devils on the Doorstep (Guizi lai le),2000,Drama|War,Drama War,Drama,2
5954,25th Hour (2002),25th Hour,2002,Crime|Drama,Crime Drama,Crime,2
5955,Antwone Fisher (2002),Antwone Fisher,2002,Drama,Drama,Drama,1
5956,Gangs of New York (2002),Gangs of New York,2002,Crime|Drama,Crime Drama,Crime,2
5957,Two Weeks Notice (2002),Two Weeks Notice,2002,Comedy|Romance,Comedy Romance,Comedy,2
5958,"Wild Thornberrys Movie, The (2002)","Wild Thornberrys Movie, The",2002,Animation|Children|Comedy,Animation Children Comedy,Animation,3
5959,Narc (2002),Narc,2002,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
5960,Bad Influence (1990),Bad Influence,1990,Drama|Thriller,Drama Thriller,Drama,2
5961,Blue Steel (1990),Blue Steel,1990,Action|Thriller,Action Thriller,Action,2
5962,Body of Evidence (1993),Body of Evidence,1993,Drama|Thriller,Drama Thriller,Drama,2
5963,"Children's Hour, The (1961)","Children's Hour, The",1961,Drama,Drama,Drama,1
5964,Company Business (1991),Company Business,1991,Action|Comedy,Action Comedy,Action,2
5965,"Duellists, The (1977)","Duellists, The",1977,Action|War,Action War,Action,2
5966,"Kiss Before Dying, A (1956)","Kiss Before Dying, A",1956,Film-Noir|Mystery,Film-Noir Mystery,Film-Noir,2
5967,Legend of the Lost (1957),Legend of the Lost,1957,Adventure,Adventure,Adventure,1
5968,Miami Blues (1990),Miami Blues,1990,Comedy|Crime|Drama,Comedy Crime Drama,Comedy,3
5969,My Girl 2 (1994),My Girl 2,1994,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
5970,My Girl (1991),My Girl,1991,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
5971,My Neighbor Totoro (Tonari no Totoro) (1988),My Neighbor Totoro (Tonari no Totoro),1988,Animation|Children|Drama|Fantasy,Animation Children Drama Fantasy,Animation,4
5972,"Road to Hong Kong, The (1962)","Road to Hong Kong, The",1962,Comedy,Comedy,Comedy,1
5973,Running Time (1997),Running Time,1997,Crime|Thriller,Crime Thriller,Crime,2
5974,"Thief of Bagdad, The (1940)","Thief of Bagdad, The",1940,Adventure|Fantasy,Adventure Fantasy,Adventure,2
5975,War and Peace (1956),War and Peace,1956,Drama|Romance|War,Drama Romance War,Drama,3
5976,Where Sleeping Dogs Lie (1992),Where Sleeping Dogs Lie,1992,Crime,Crime,Crime,1
5977,Where's Poppa? (1970),Where's Poppa?,1970,Comedy,Comedy,Comedy,1
5978,"Whistle Blower, The (1986)","Whistle Blower, The",1986,Thriller,Thriller,Thriller,1
5979,Attack of the Crab Monsters (1957),Attack of the Crab Monsters,1957,Horror|Sci-Fi,Horror Sci-Fi,Horror,2
5980,Black Christmas (1974),Black Christmas,1974,Horror|Mystery|Thriller,Horror Mystery Thriller,Horror,3
5981,"Day of the Triffids, The (1962)","Day of the Triffids, The",1962,Horror|Sci-Fi,Horror Sci-Fi,Horror,2
5982,Esther Kahn (2000),Esther Kahn,2000,Drama,Drama,Drama,1
5983,Invaders from Mars (1953),Invaders from Mars,1953,Sci-Fi,Sci-Fi,Sci-Fi,1
5984,"Story of O, The (Histoire d'O) (1975)","Story of O, The (Histoire d'O)",1975,Drama|Romance,Drama Romance,Drama,2
5985,Asoka (Ashoka the Great) (2001),Asoka (Ashoka the Great),2001,Action|Drama|Romance,Action Drama Romance,Action,3
5986,Fat City (1972),Fat City,1972,Drama,Drama,Drama,1
5987,"Love, Honour and Obey (2000)","Love, Honour and Obey",2000,Comedy|Crime|Drama,Comedy Crime Drama,Comedy,3
5988,Quicksilver (1986),Quicksilver,1986,Drama,Drama,Drama,1
5989,Catch Me If You Can (2002),Catch Me If You Can,2002,Crime|Drama,Crime Drama,Crime,2
5990,Pinocchio (2002),Pinocchio,2002,Children|Comedy|Fantasy,Children Comedy Fantasy,Children,3
5991,Chicago (2002),Chicago,2002,Comedy|Crime|Drama|Musical,Comedy Crime Drama Musical,Comedy,4
5992,"Hours, The (2002)","Hours, The",2002,Drama|Romance,Drama Romance,Drama,2
5993,Max (2002),Max,2002,Drama,Drama,Drama,1
5994,Nicholas Nickleby (2002),Nicholas Nickleby,2002,Drama|Romance,Drama Romance,Drama,2
5995,"Pianist, The (2002)","Pianist, The",2002,Drama|War,Drama War,Drama,2
5996,Sonny (2002),Sonny,2002,Crime|Drama,Crime Drama,Crime,2
5997,Champagne for Caesar (1950),Champagne for Caesar,1950,Comedy,Comedy,Comedy,1
5998,Doppelganger (1993),Doppelganger,1993,Horror|Thriller,Horror Thriller,Horror,2
5999,Heavy Metal 2000 (2000),Heavy Metal 2000,2000,Action|Adventure|Animation|Fantasy|Sci-Fi,Action Adventure Animation Fantasy Sci-Fi,Action,5
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)","House on the Edge of the Park, The (Casa sperduta nel parco, La)",1980,Horror|Thriller,Horror Thriller,Horror,2
6001,"King of Comedy, The (1983)","King of Comedy, The",1983,Comedy|Drama,Comedy Drama,Comedy,2
6002,Love Liza (2002),Love Liza,2002,Drama,Drama,Drama,1
6003,Confessions of a Dangerous Mind (2002),Confessions of a Dangerous Mind,2002,Comedy|Crime|Drama|Thriller,Comedy Crime Drama Thriller,Comedy,4
6004,Abraham's Valley (Vale Abraão) (1993),Abraham's Valley (Vale Abraão),1993,Drama,Drama,Drama,1
6005,Blue Collar Comedy Tour: The Movie (2003),Blue Collar Comedy Tour: The Movie,2003,Comedy|Documentary,Comedy Documentary,Comedy,2
6006,Just Married (2003),Just Married,2003,Comedy|Romance,Comedy Romance,Comedy,2
6007,P.S. Your Cat is Dead (2002),P.S. Your Cat is Dead,2002,Comedy,Comedy,Comedy,1
6008,"Son, The (Le fils) (2002)","Son, The (Le fils)",2002,Drama,Drama,Drama,1
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)","City of Lost Souls, The (Hyôryuu-gai)",2000,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
6010,Double Whammy (2001),Double Whammy,2001,Action|Comedy|Drama,Action Comedy Drama,Action,3
6011,Wisegirls (2002),Wisegirls,2002,Crime|Drama,Crime Drama,Crime,2
6012,"Guy Thing, A (2003)","Guy Thing, A",2003,Comedy|Romance,Comedy Romance,Comedy,2
6013,Kangaroo Jack (2003),Kangaroo Jack,2003,Action|Comedy,Action Comedy,Action,2
6014,National Security (2003),National Security,2003,Action|Comedy,Action Comedy,Action,2
6015,Big Shot's Funeral (Da Wan) (2001),Big Shot's Funeral (Da Wan),2001,Comedy,Comedy,Comedy,1
6016,City of God (Cidade de Deus) (2002),City of God (Cidade de Deus),2002,Action|Adventure|Crime|Drama|Thriller,Action Adventure Crime Drama Thriller,Action,5
6017,Divine Intervention (Yadon ilaheyya) (2002),Divine Intervention (Yadon ilaheyya),2002,Comedy|Drama|Romance|War,Comedy Drama Romance War,Comedy,4
6018,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),Kira's Reason: A Love Story (En Kærlighedshistorie),2001,Drama,Drama,Drama,1
6019,Above Suspicion (1995),Above Suspicion,1995,Thriller,Thriller,Thriller,1
6020,Alice Adams (1935),Alice Adams,1935,Comedy|Drama,Comedy Drama,Comedy,2
6021,"American Friend, The (Amerikanische Freund, Der) (1977)","American Friend, The (Amerikanische Freund, Der)",1977,Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,Crime,4
6022,American Me (1992),American Me,1992,Drama,Drama,Drama,1
6023,Band of Outsiders (Bande à part) (1964),Band of Outsiders (Bande à part),1964,Comedy|Crime|Drama|Romance,Comedy Crime Drama Romance,Comedy,4
6024,Breaking Up (1997),Breaking Up,1997,Comedy|Romance,Comedy Romance,Comedy,2
6025,CB4 - The Movie (1993),CB4 - The Movie,1993,Comedy,Comedy,Comedy,1
6026,"Deathmaker, The (Totmacher, Der) (1995)","Deathmaker, The (Totmacher, Der)",1995,Crime|Drama,Crime Drama,Crime,2
6027,Dogfight (1991),Dogfight,1991,Drama|Romance,Drama Romance,Drama,2
6028,"Easy Come, Easy Go (1967)","Easy Come, Easy Go",1967,Adventure|Musical,Adventure Musical,Adventure,2
6029,Fun in Acapulco (1963),Fun in Acapulco,1963,Comedy|Musical,Comedy Musical,Comedy,2
6030,Girls! Girls! Girls! (1962),Girls! Girls! Girls!,1962,Comedy|Musical,Comedy Musical,Comedy,2
6031,Imitation of Life (1959),Imitation of Life,1959,Drama|Romance,Drama Romance,Drama,2
6032,"Little Romance, A (1979)","Little Romance, A",1979,Comedy|Romance,Comedy Romance,Comedy,2
6033,Mystery Date (1991),Mystery Date,1991,Comedy,Comedy,Comedy,1
6034,"Paradise, Hawaiian Style (1966)","Paradise, Hawaiian Style",1966,Comedy|Musical,Comedy Musical,Comedy,2
6035,Pépé le Moko (1937),Pépé le Moko,1937,Crime|Drama|Romance,Crime Drama Romance,Crime,3
6036,Secret Admirer (1985),Secret Admirer,1985,Comedy|Romance,Comedy Romance,Comedy,2
6037,Summer Lovers (1982),Summer Lovers,1982,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
6038,Tune in Tomorrow... (1990),Tune in Tomorrow...,1990,Comedy|Romance,Comedy Romance,Comedy,2
6039,"Woman in Red, The (1984)","Woman in Red, The",1984,Comedy|Romance,Comedy Romance,Comedy,2
6040,Darkness Falls (2003),Darkness Falls,2003,Horror|Thriller,Horror Thriller,Horror,2
6041,Amen. (2002),Amen.,2002,Drama,Drama,Drama,1
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),2002,Documentary,Documentary,Documentary,1
6043,In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),In the Mirror of Maya Deren (Im Spiegel der Maya Deren),2002,Documentary,Documentary,Documentary,1
6044,Blind Date (1984),Blind Date,1984,Horror|Thriller,Horror Thriller,Horror,2
6045,Bullet (1996),Bullet,1996,Action|Crime|Drama,Action Crime Drama,Action,3
6046,Claudine (1974),Claudine,1974,Drama,Drama,Drama,1
6047,Dead Reckoning (1947),Dead Reckoning,1947,Drama|Film-Noir|Mystery,Drama Film-Noir Mystery,Drama,3
6048,"Devil at 4 O'Clock, The (1961)","Devil at 4 O'Clock, The",1961,Drama,Drama,Drama,1
6049,Ethan Frome (1993),Ethan Frome,1993,Drama,Drama,Drama,1
6050,Gus (1976),Gus,1976,Children|Comedy,Children Comedy,Children,2
6051,"Harder They Come, The (1973)","Harder They Come, The",1973,Action|Crime|Drama,Action Crime Drama,Action,3
6052,"Horse in the Gray Flannel Suit, The (1968)","Horse in the Gray Flannel Suit, The",1968,Children|Comedy,Children Comedy,Children,2
6053,Krush Groove (1985),Krush Groove,1985,Drama|Musical,Drama Musical,Drama,2
6054,"Moon-Spinners, The (1964)","Moon-Spinners, The",1964,Children|Mystery,Children Mystery,Children,2
6055,Sugar Hill (1994),Sugar Hill,1994,Drama,Drama,Drama,1
6056,Chaos (2001),Chaos,2001,Comedy|Crime|Drama,Comedy Crime Drama,Comedy,3
6057,Biker Boyz (2003),Biker Boyz,2003,Action|Crime|Drama,Action Crime Drama,Action,3
6058,Final Destination 2 (2003),Final Destination 2,2003,Horror|Thriller,Horror Thriller,Horror,2
6059,"Recruit, The (2003)","Recruit, The",2003,Action|Thriller,Action Thriller,Action,2
6060,"Guru, The (2002)","Guru, The",2002,Comedy|Romance,Comedy Romance,Comedy,2
6061,Kedma (2002),Kedma,2002,Drama|War,Drama War,Drama,2
6062,Lost in La Mancha (2002),Lost in La Mancha,2002,Documentary,Documentary,Documentary,1
6063,May (2002),May,2002,Drama|Horror,Drama Horror,Drama,2
6064,"Harder They Fall, The (1956)","Harder They Fall, The",1956,Drama|Film-Noir,Drama Film-Noir,Drama,2
6065,I'm All Right Jack (1959),I'm All Right Jack,1959,Comedy,Comedy,Comedy,1
6066,Murder by Decree (1979),Murder by Decree,1979,Mystery|Thriller,Mystery Thriller,Mystery,2
6067,Ordinary Decent Criminal (2000),Ordinary Decent Criminal,2000,Comedy|Crime,Comedy Crime,Comedy,2
6068,Pursued (1947),Pursued,1947,Thriller|Western,Thriller Western,Thriller,2
6069,"Big Time Operators (Smallest Show on Earth, The) (1957)","Big Time Operators (Smallest Show on Earth, The)",1957,Comedy,Comedy,Comedy,1
6070,Tokyo Decadence (Topâzu) (1992),Tokyo Decadence (Topâzu),1992,Drama,Drama,Drama,1
6071,Two-Way Stretch (1960),Two-Way Stretch,1960,Comedy|Crime,Comedy Crime,Comedy,2
6072,"Unfaithful Wife, The (Femme infidèle, La) (1969)","Unfaithful Wife, The (Femme infidèle, La)",1969,Drama|Thriller,Drama Thriller,Drama,2
6073,Victim (1961),Victim,1961,Crime|Drama,Crime Drama,Crime,2
6074,Endangered Species (1982),Endangered Species,1982,Mystery|Sci-Fi|Thriller,Mystery Sci-Fi Thriller,Mystery,3
6075,"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)","Simple-Minded Murder, The (Enfaldige mördaren, Den)",1982,Drama,Drama,Drama,1
6076,Enigma (1983),Enigma,1983,Drama|Sci-Fi,Drama Sci-Fi,Drama,2
6077,Evil Under the Sun (1982),Evil Under the Sun,1982,Crime|Drama|Mystery,Crime Drama Mystery,Crime,3
6078,Firefox (1982),Firefox,1982,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Action,3
6079,Five Days One Summer (1982),Five Days One Summer,1982,Drama,Drama,Drama,1
6080,Forced Vengeance (1982),Forced Vengeance,1982,Action|Adventure,Action Adventure,Action,2
6081,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)","Never Play Clever Again (Gendarme et les gendarmettes, Le)",1982,Comedy|Crime,Comedy Crime,Comedy,2
6082,"Grey Fox, The (1982)","Grey Fox, The",1982,Romance|Western,Romance Western,Romance,2
6083,Hammett (1982),Hammett,1982,Crime|Mystery,Crime Mystery,Crime,2
6084,Honkytonk Man (1982),Honkytonk Man,1982,Comedy|Drama,Comedy Drama,Comedy,2
6085,Neil Young: Human Highway (1982),Neil Young: Human Highway,1982,Comedy|Drama,Comedy Drama,Comedy,2
6086,"I, the Jury (1982)","I, the Jury",1982,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
6087,If You Could See What I Hear (1982),If You Could See What I Hear,1982,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
6088,Jekyll & Hyde... Together Again (1982),Jekyll & Hyde... Together Again,1982,Comedy|Sci-Fi,Comedy Sci-Fi,Comedy,2
6089,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982)","J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry)",1982,Comedy|Crime,Comedy Crime,Comedy,2
6090,Kiss Me Goodbye (1982),Kiss Me Goodbye,1982,Comedy,Comedy,Comedy,1
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),Labyrinth of Passion (Laberinto de Pasiones),1982,Comedy,Comedy,Comedy,1
6092,"Last American Virgin, The (1982)","Last American Virgin, The",1982,Comedy|Drama,Comedy Drama,Comedy,2
6093,"Last Unicorn, The (1982)","Last Unicorn, The",1982,Animation|Children|Fantasy,Animation Children Fantasy,Animation,3
6094,Liquid Sky (1982),Liquid Sky,1982,Comedy|Sci-Fi,Comedy Sci-Fi,Comedy,2
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),1982,Action,Action,Action,1
6096,Making Love (1982),Making Love,1982,Drama,Drama,Drama,1
6097,Manhattan Baby (1982),Manhattan Baby,1982,Horror,Horror,Horror,1
6098,"Marathon Family, The (Maratonci Trce Pocasni Krug) (1982)","Marathon Family, The (Maratonci Trce Pocasni Krug)",1982,Comedy,Comedy,Comedy,1
6099,Megaforce (1982),Megaforce,1982,Action|Sci-Fi,Action Sci-Fi,Action,2
6100,"Midsummer Night's Sex Comedy, A (1982)","Midsummer Night's Sex Comedy, A",1982,Comedy|Romance,Comedy Romance,Comedy,2
6101,Missing (1982),Missing,1982,Drama|Mystery|Thriller,Drama Mystery Thriller,Drama,3
6102,"Missionary, The (1982)","Missionary, The",1982,Comedy,Comedy,Comedy,1
6103,Monsignor (1982),Monsignor,1982,Drama|War,Drama War,Drama,2
6104,Monty Python Live at the Hollywood Bowl (1982),Monty Python Live at the Hollywood Bowl,1982,Comedy,Comedy,Comedy,1
6105,Moonlighting (1982),Moonlighting,1982,Drama,Drama,Drama,1
6106,Mother Lode (1982),Mother Lode,1982,Adventure,Adventure,Adventure,1
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)","Night of the Shooting Stars (Notte di San Lorenzo, La)",1982,Drama|War,Drama War,Drama,2
6108,"That Night in Varennes (Nuit de Varennes, La) (1982)","That Night in Varennes (Nuit de Varennes, La)",1982,Drama,Drama,Drama,1
6109,One from the Heart (1982),One from the Heart,1982,Drama|Romance,Drama Romance,Drama,2
6110,Pandemonium (1982),Pandemonium,1982,Comedy|Horror|Mystery,Comedy Horror Mystery,Comedy,3
6111,Paradise (1982),Paradise,1982,Adventure|Romance,Adventure Romance,Adventure,2
6112,Partners (1982),Partners,1982,Comedy,Comedy,Comedy,1
6113,Godard's Passion (Passion) (1982),Godard's Passion (Passion),1982,Drama,Drama,Drama,1
6114,Permanent Vacation (1982),Permanent Vacation,1982,Drama,Drama,Drama,1
6115,Personal Best (1982),Personal Best,1982,Drama,Drama,Drama,1
6116,"Pirate Movie, The (1982)","Pirate Movie, The",1982,Adventure|Comedy|Musical,Adventure Comedy Musical,Adventure,3
6117,Privates on Parade (1982),Privates on Parade,1982,Comedy|Drama|War,Comedy Drama War,Comedy,3
6118,Blind Chance (Przypadek) (1981),Blind Chance (Przypadek),1981,Drama,Drama,Drama,1
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Santa Claus Is a Stinker (Le Père Noël est une ordure),1982,Comedy,Comedy,Comedy,1
6120,Q: The Winged Serpent (1982),Q: The Winged Serpent,1982,Drama|Fantasy|Horror|Sci-Fi|Thriller,Drama Fantasy Horror Sci-Fi Thriller,Drama,5
6121,Querelle (1982),Querelle,1982,Drama,Drama,Drama,1
6122,Richard Pryor Live on the Sunset Strip (1982),Richard Pryor Live on the Sunset Strip,1982,Comedy|Documentary,Comedy Documentary,Comedy,2
6123,Sunless (Sans Soleil) (1983),Sunless (Sans Soleil),1983,Documentary,Documentary,Documentary,1
6124,Savannah Smiles (1982),Savannah Smiles,1982,Comedy,Comedy,Comedy,1
6125,"Secret Policeman's Other Ball, The (1982)","Secret Policeman's Other Ball, The",1982,Comedy|Documentary|Musical,Comedy Documentary Musical,Comedy,3
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)","Veronika Voss (Sehnsucht der Veronika Voss, Die)",1982,Drama,Drama,Drama,1
6127,Shoot the Moon (1982),Shoot the Moon,1982,Drama,Drama,Drama,1
6128,Six Pack (1982),Six Pack,1982,Comedy|Drama,Comedy Drama,Comedy,2
6129,Six Weeks (1982),Six Weeks,1982,Drama,Drama,Drama,1
6130,"Soldier, The (1982)","Soldier, The",1982,Action,Action,Action,1
6131,Some Kind of Hero (1982),Some Kind of Hero,1982,Comedy|Drama,Comedy Drama,Comedy,2
6132,"New York Ripper, The (Squartatore di New York, Lo) (1982)","New York Ripper, The (Squartatore di New York, Lo)",1982,Crime|Horror|Mystery|Thriller,Crime Horror Mystery Thriller,Crime,4
